drug_name,brand_name,ndc_name,product_strength_desc,route_desc,source_nm
tobramycin,Tobi,53905006501,60 mg/mL,inhalation,solution
tobramycin,Tobi,53905006504,60 mg/mL,inhalation,solution
DOXOrubicin,DOXOrubicin Hydrochloride,53905023110,10 mg,intravenous,powder for injection
DOXOrubicin,DOXOrubicin Hydrochloride,53905023206,20 mg,intravenous,powder for injection
DOXOrubicin,DOXOrubicin Hydrochloride,53905023210,20 mg,intravenous,powder for injection
DOXOrubicin,DOXOrubicin Hydrochloride,53905023301,50 mg,intravenous,powder for injection
DOXOrubicin,DOXOrubicin Hydrochloride,53905023510,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,53905023606,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,53905023610,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,53905023701,2 mg/mL,intravenous,solution
DOXOrubicin,DOXOrubicin Hydrochloride,53905023801,2 mg/mL,intravenous,solution
mitoMYcin,MitoMYcin,53905025101,5 mg,intravenous,powder for injection
mitoMYcin,MitoMYcin,53905025201,20 mg,intravenous,powder for injection
DAUNOrubicin,Cerubidine,53905028110,20 mg,intravenous,powder for injection
amoxicillin,Amoxicillin,53978125705,250 mg,oral,"tablet, chewable"
amoxicillin,Amoxicillin,53978500205,250 mg,oral,capsule
amoxicillin,Amoxicillin,53978500305,500 mg,oral,capsule
ampicillin,Ampicillin,53978501806,250 mg,oral,capsule
ampicillin,Ampicillin,53978501906,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,53978502006,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,53978502106,500 mg,oral,capsule
erythromycin,Erythromycin Stearate,53978502906,stearate 250 mg,oral,tablet
penicillin,Penicillin V Potassium (obsolete),53978504206,V potassium 250 mg,oral,tablet
tetracycline,Tetracycline Hydrochloride,53978504806,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,53978504809,250 mg,oral,capsule
penicillin,Penicillin V Potassium (obsolete),53978505506,V potassium 500 mg,oral,tablet
norfloxacin,Noroxin,54092009701,400 mg,oral,tablet
norfloxacin,Noroxin,54092009720,400 mg,oral,tablet
norfloxacin,Noroxin,54092009752,400 mg,oral,tablet
furazolidone,Furoxone,54092013001,100 mg,oral,tablet
furazolidone,Furoxone,54092013020,100 mg,oral,tablet
tetracycline topical,Topicycline,54092031570,2.2 mg/mL,topical,solution
erythromycin topical,Romycin,54092031660,2%,topical,solution
bacitracin topical,Baciguent,54092032015,500 units/g,topical,ointment
bacitracin topical,Baciguent,54092032030,500 units/g,topical,ointment
neomycin topical,Myciguent,54092032115,0.50%,topical,cream
neomycin topical,Myciguent,54092032215,0.50%,topical,ointment
neomycin topical,Myciguent,54092032230,0.50%,topical,cream
furazolidone,Furoxone,54092043016,50 mg/15 mL,oral,suspension
furazolidone,Furoxone,54092043060,50 mg/15 mL,oral,suspension
bacitracin topical,Bacitracin Zinc,54162001709,zinc 500 units/g,topical,ointment
bacitracin topical,Bacitracin Zinc,54162001715,zinc 500 units/g,topical,ointment
bacitracin topical,Bacitracin Zinc,54162001728,zinc 500 units/g,topical,ointment
bacitracin/neomycin/polymyxin B topical,Triple Antibiotic,54162008009,400 units-3.5 mg-5000 units/g,topical,ointment
sulfacetamide sodium-sulfur topical,Sulfacetamide Sodium-Sulfur Wash,54295030720,10%-5%,topical,liquid
sulfacetamide sodium-sulfur topical,Sulfacetamide Sodium-Sulfur Wash,54295030723,10%-5%,topical,liquid
doxycycline,Doxycycline Hyclate,54348057502,hyclate 100 mg,oral,capsule
erythromycin,Erythromycin Stearate,54348059528,stearate 500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54348074004,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54348074508,250 mg,oral,tablet
nitrofurantoin,Nitrofurantoin Monohydrate/Macrocrystals,54348085006,macrocrystals-monohydrate 100 mg,oral,capsule
azithromycin,Azithromycin,54348085404,250 mg,oral,tablet
minocycline,Minocin,54531010001,100 mg,intravenous,powder for injection
amoxicillin,Amoxil,54569009300,125 mg/5 mL,oral,powder for reconstitution
amoxicillin,Amoxil,54569009400,250 mg/5 mL,oral,powder for reconstitution
amoxicillin,Amoxil,54569009601,500 mg,oral,capsule
cefaclor,Ceclor,54569010300,250 mg/5 mL,oral,powder for reconstitution
cefadroxil,Duricef,54569010801,500 mg,oral,capsule
cefadroxil,Duricef,54569010802,500 mg,oral,capsule
cefadroxil,Duricef,54569010900,250 mg/5 mL,oral,powder for reconstitution
cefadroxil,Duricef,54569011002,1000 mg,oral,tablet
cefadroxil,Duricef,54569011004,1000 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569011700,250 mg-62.5 mg/5 mL,oral,powder for reconstitution
doxycycline,Doxycycline Hyclate,54569011800,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011801,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011802,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011803,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011805,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011806,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011808,hyclate 100 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569011809,hyclate 100 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569012000,250 mg-62.5 mg/5 mL,oral,powder for reconstitution
amoxicillin-clavulanate,Augmentin,54569012100,250 mg-62.5 mg,oral,"tablet, chewable"
amoxicillin-clavulanate,Augmentin,54569012101,250 mg-62.5 mg,oral,"tablet, chewable"
amoxicillin-clavulanate,Augmentin,54569012103,250 mg-62.5 mg,oral,"tablet, chewable"
erythromycin,E-Mycin,54569012300,250 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569012302,250 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569012303,250 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569012305,250 mg,oral,delayed release tablet
erythromycin,Erythrocin Stearate Filmtab,54569012400,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012401,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012402,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012403,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012405,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012406,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012407,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012408,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012409,stearate 250 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012500,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012501,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012502,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012503,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012504,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012505,stearate 500 mg,oral,tablet
erythromycin,Erythrocin Stearate Filmtab,54569012506,stearate 500 mg,oral,tablet
erythromycin,E.E.S. Granules,54569012600,ethylsuccinate 200 mg/5 mL,oral,granule for reconstitution
erythromycin,E.E.S.-400 Filmtab,54569012700,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,54569012702,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,54569012703,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S.-400 Filmtab,54569012705,ethylsuccinate 400 mg,oral,tablet
erythromycin,E.E.S. Granules,54569012800,ethylsuccinate 200 mg/5 mL,oral,granule for reconstitution
erythromycin,E-Mycin,54569012902,333 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569012903,333 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569012909,333 mg,oral,delayed release tablet
erythromycin,Eryc,54569013101,250 mg,oral,delayed release capsule
erythromycin,Eryc,54569013102,250 mg,oral,delayed release capsule
erythromycin,E.E.S.-400,54569013200,ethylsuccinate 400 mg/5 mL,oral,suspension
erythromycin,EryPed 400,54569013400,ethylsuccinate 400 mg/5 mL,oral,granule for reconstitution
erythromycin,EryPed 400,54569013500,ethylsuccinate 400 mg/5 mL,oral,granule for reconstitution
amoxicillin-clavulanate,Augmentin,54569013601,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569013603,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569013700,125 mg-31.25 mg/5 mL,oral,powder for reconstitution
amoxicillin-clavulanate,Augmentin,54569014201,250 mg-125 mg,oral,tablet
doxycycline,Doxycycline Hyclate,54569014701,hyclate 50 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569014702,hyclate 50 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569014704,hyclate 50 mg,oral,capsule
erythromycin,PCE Dispertab,54569015702,333 mg,oral,"tablet, coated particles"
nitrofurantoin,Nitrofurantoin Macrocrystals,54569018100,macrocrystals 50 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,54569018101,macrocrystals 50 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,54569018102,macrocrystals 50 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,54569018104,macrocrystals 50 mg,oral,capsule
norfloxacin,Noroxin,54569019102,400 mg,oral,tablet
sulfiSOXAZOLE,SulfiSOXAZOLE,54569023101,500 mg,oral,tablet
sulfiSOXAZOLE,SulfiSOXAZOLE,54569023102,500 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569029800,125 mg-31.25 mg,oral,"tablet, chewable"
amoxicillin-clavulanate,Augmentin,54569029801,125 mg-31.25 mg,oral,"tablet, chewable"
cephalexin,Cephalexin Monohydrate,54569030402,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030403,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030404,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030405,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030406,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030408,250 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030500,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030501,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030502,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030503,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030505,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030506,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030507,500 mg,oral,capsule
cephalexin,Cephalexin Monohydrate,54569030508,500 mg,oral,capsule
clindamycin,Cleocin HCl,54569030600,150 mg,oral,capsule
clindamycin,Cleocin HCl,54569030601,150 mg,oral,capsule
cephradine,Cephradine,54569032504,250 mg,oral,capsule
cephradine,Cephradine,54569032604,500 mg,oral,capsule
cephradine,Cephradine,54569032607,500 mg,oral,capsule
cephradine,Cephradine,54569032608,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569038400,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569038401,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569038404,250 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569038405,250 mg,oral,capsule
erythromycin,E-Mycin,54569081321,333 mg,oral,delayed release tablet
erythromycin,E-Mycin,54569081330,333 mg,oral,delayed release tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096500,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096501,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096502,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096503,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096506,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096507,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096508,250 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096700,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096701,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096703,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096704,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096706,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096708,500 mg,oral,tablet
metroNIDAZOLE,MetroNIDAZOLE,54569096709,500 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569101900,125 mg-31.25 mg/5 mL,oral,powder for reconstitution
cephalexin,Cephalexin Monohydrate,54569102300,125 mg/5 mL,oral,powder for reconstitution
cephalexin,Cephalexin Monohydrate,54569102400,250 mg/5 mL,oral,powder for reconstitution
cephalexin,Cephalexin Monohydrate,54569102500,250 mg/5 mL,oral,powder for reconstitution
erythromycin-sulfisoxazole,Pediazole,54569102600,200 mg-600 mg/5 mL,oral,granule for reconstitution
silver sulfADIAZINE topical,Silvadene,54569108600,1%,topical,cream
silver sulfADIAZINE topical,Silvadene,54569108800,1%,topical,cream
bacitracin/neomycin/polymyxin B topical,Triple Antibiotic,54569111100,400 units-3.5 mg-5000 units/g,topical,ointment
gentamicin topical,"Gentamicin Sulfate, Topical",54569111700,0.10%,topical,cream
gentamicin topical,"Gentamicin Sulfate, Topical",54569114400,0.10%,topical,ointment
tetracycline topical,"Tetracycline Hydrochloride, Ophthalmic",54569118500,1%,topical,ointment
cefTRIAXone,Rocephin,54569137700,500 mg,injectable,powder for injection
cefTRIAXone,Rocephin,54569138600,250 mg,injectable,powder for injection
lincomycin,Lincocin,54569138700,300 mg/mL,injectable,solution
penicillin,Bicillin L-A (obsolete),54569140900,"G benzathine 1,200,000 units/2 mL",intramuscular,suspension
penicillin G benzathine,Bicillin L-A,54569140901,"1,200,000 units/2 mL",intramuscular,suspension
amoxicillin,Wymox,54569150800,250 mg,oral,capsule
benzathine penicillin-procaine penicillin,Bicillin C-R,54569154500,"600,000 units-600,000 units/2 mL",intramuscular,suspension
ciprofloxacin,Cipro,54569164800,250 mg,oral,tablet
ciprofloxacin,Cipro,54569164803,250 mg,oral,tablet
ciprofloxacin,Cipro,54569164804,250 mg,oral,tablet
ciprofloxacin,Cipro,54569164805,250 mg,oral,tablet
ciprofloxacin,Cipro,54569164807,250 mg,oral,tablet
ampicillin,Ampicillin,54569171900,250 mg,oral,capsule
ampicillin,Ampicillin,54569171902,250 mg,oral,capsule
ciprofloxacin,Cipro,54569172300,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172301,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172302,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172303,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172304,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172305,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172306,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172308,500 mg,oral,tablet
ciprofloxacin,Cipro,54569172309,500 mg,oral,tablet
amoxicillin,Amoxicillin,54569174600,250 mg,oral,capsule
amoxicillin,Amoxicillin,54569174601,250 mg,oral,capsule
amoxicillin,Amoxicillin,54569174605,250 mg,oral,capsule
amoxicillin,Amoxicillin,54569174608,250 mg,oral,capsule
amoxicillin,Amoxicillin,54569174609,250 mg,oral,capsule
erythromycin topical,Erygel,54569176701,2%,topical,gel
cefuroxime,Ceftin,54569179203,250 mg,oral,tablet
cefuroxime,Ceftin,54569179204,250 mg,oral,tablet
cefTRIAXone,Rocephin,54569180201,1 g,injectable,powder for injection
doxycycline,Doxycycline Hyclate,54569184000,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569184001,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569184003,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569184004,hyclate 100 mg,oral,capsule
doxycycline,Doxycycline Hyclate,54569184007,hyclate 100 mg,oral,capsule
benzathine penicillin-procaine penicillin,Bicillin C-R,54569185001,"1,200,000 units-1,200,000 units/4 mL",intramuscular,suspension
benzathine penicillin-procaine penicillin,Bicillin C-R 900/300,54569185900,"900,000 units-300,000 units/2 mL",intramuscular,suspension
amoxicillin,Amoxicillin,54569186100,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186101,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186102,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186104,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186105,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186108,500 mg,oral,capsule
amoxicillin,Amoxicillin,54569186109,500 mg,oral,capsule
ceFAZolin,Ancef,54569187801,1 g,injectable,powder for injection
oxacillin,Oxacillin Sodium,54569188000,250 mg,oral,capsule
erythromycin topical,"Erythromycin, Topical",54569188302,2%,topical,solution
dicloxacillin,Dicloxacillin Sodium,54569188900,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569188901,500 mg,oral,capsule
dicloxacillin,Dicloxacillin Sodium,54569188904,500 mg,oral,capsule
penicillin G benzathine,Bicillin L-A,54569191701,"600,000 units/mL",intramuscular,suspension
amoxicillin-clavulanate,Augmentin,54569195900,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195901,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195903,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195904,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195905,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195906,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569195908,500 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569196200,250 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569196201,250 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569196202,250 mg-125 mg,oral,tablet
amoxicillin-clavulanate,Augmentin,54569196203,250 mg-125 mg,oral,tablet
nitrofurantoin,Nitrofurantoin Macrocrystals,54569196900,macrocrystals 100 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,54569196901,macrocrystals 100 mg,oral,capsule
nitrofurantoin,Nitrofurantoin Macrocrystals,54569196902,macrocrystals 100 mg,oral,capsule
erythromycin-sulfisoxazole,Erythromycin-Sulfisoxazole,54569200000,200 mg-600 mg/5 mL,oral,granule for reconstitution
erythromycin-sulfisoxazole,Erythromycin-Sulfisoxazole,54569200100,200 mg-600 mg/5 mL,oral,granule for reconstitution
erythromycin-sulfisoxazole,Erythromycin-Sulfisoxazole,54569200200,200 mg-600 mg/5 mL,oral,granule for reconstitution
bacitracin-polymyxin B topical,Polysporin,54569200300,500 units-10000 units/g,topical,ointment
mupirocin topical,Bactroban,54569200400,2%,topical,ointment
dapsone,Dapsone,54569201502,100 mg,oral,tablet
bacitracin-polymyxin B topical,Bacitracin-Polymyxin,54569203400,500 units-10000 units/g,topical,ointment
silver sulfADIAZINE topical,Silvadene,54569204000,1%,topical,cream
cefadroxil,Duricef,54569210200,125 mg/5 mL,oral,powder for reconstitution
erythromycin,Erythromycin Ethylsuccinate,54569218700,ethylsuccinate 200 mg/5 mL,oral,suspension
erythromycin,Ery-Tab,54569219900,333 mg,oral,delayed release tablet
erythromycin,Ery-Tab,54569219901,333 mg,oral,delayed release tablet
erythromycin,Ery-Tab,54569219903,333 mg,oral,delayed release tablet
penicillin G benzathine,Bicillin L-A,54569220000,"2,400,000 units/4 mL",intramuscular,suspension
cephapirin,Cefadyl,54569226700,1 g,injectable,powder for injection
tetracycline,Tetracycline Hydrochloride,54569227900,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227901,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227902,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227903,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227905,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227906,250 mg,oral,capsule
tetracycline,Tetracycline Hydrochloride,54569227907,250 mg,oral,capsule
